Zeit	Kanal A
(s)	(mV)

-9.99888035	66.37549000
-9.99888015	80.60101000
-9.99887995	80.60101000
-9.99887975	80.60101000
-9.99887955	90.08981000
-9.99887935	80.60101000
-9.99887915	80.60101000
-9.99887895	71.12758000
-9.99887875	75.86429000
-9.99887855	80.60101000
-9.99887835	75.86429000
-9.99887815	75.86429000
-9.99887795	66.37549000
-9.99887775	71.12758000
-9.99887755	80.60101000
-9.99887735	66.37549000
-9.99887715	80.60101000
-9.99887695	90.08981000
-9.99887675	85.35310000
-9.99887655	80.60101000
-9.99887635	90.08981000
-9.99887615	80.60101000
-9.99887595	85.35310000
-9.99887575	94.82652000
-9.99887555	75.86429000
-9.99887535	75.86429000
-9.99887515	80.60101000
-9.99887495	85.35310000
-9.99887475	85.35310000
-9.99887455	85.35310000
-9.99887435	80.60101000
-9.99887415	80.60101000
-9.99887395	71.12758000
-9.99887375	85.35310000
-9.99887355	71.12758000
-9.99887335	80.60101000
-9.99887315	90.08981000
-9.99887295	75.86429000
-9.99887275	75.86429000
-9.99887255	80.60101000
-9.99887235	90.08981000
-9.99887215	85.35310000
-9.99887195	80.60101000
-9.99887175	75.86429000
-9.99887155	75.86429000
-9.99887135	80.60101000
-9.99887115	75.86429000
-9.99887095	80.60101000
-9.99887075	80.60101000
-9.99887055	85.35310000
-9.99887035	75.86429000
-9.99887015	75.86429000
-9.99886995	85.35310000
-9.99886975	80.60101000
-9.99886955	75.86429000
-9.99886935	80.60101000
-9.99886915	80.60101000
-9.99886895	71.12758000
-9.99886875	71.12758000
-9.99886855	75.86429000
-9.99886835	80.60101000
-9.99886815	80.60101000
-9.99886795	66.37549000
-9.99886775	75.86429000
-9.99886755	71.12758000
-9.99886735	71.12758000
-9.99886715	71.12758000
-9.99886695	75.86429000
-9.99886675	66.37549000
-9.99886655	71.12758000
-9.99886635	71.12758000
-9.99886615	80.60101000
-9.99886595	66.37549000
-9.99886575	71.12758000
-9.99886555	75.86429000
-9.99886535	71.12758000
-9.99886515	66.37549000
-9.99886495	61.63877000
-9.99886475	61.63877000
-9.99886455	71.12758000
-9.99886435	66.37549000
-9.99886415	75.86429000
-9.99886395	71.12758000
-9.99886375	61.63877000
-9.99886355	61.63877000
-9.99886335	61.63877000
-9.99886315	66.37549000
-9.99886295	71.12758000
-9.99886275	61.63877000
-9.99886255	61.63877000
-9.99886235	61.63877000
-9.99886215	61.63877000
-9.99886195	66.37549000
-9.99886175	56.90206000
-9.99886155	56.90206000
-9.99886135	61.63877000
-9.99886115	56.90206000
-9.99886095	61.63877000
-9.99886075	61.63877000
-9.99886055	61.63877000
-9.99886035	61.63877000
-9.99886015	56.90206000
-9.99885995	52.14997000
-9.99885975	56.90206000
-9.99885955	61.63877000
-9.99885935	61.63877000
-9.99885915	56.90206000
-9.99885895	66.37549000
-9.99885875	56.90206000
-9.99885855	56.90206000
-9.99885835	52.14997000
-9.99885815	61.63877000
-9.99885795	56.90206000
-9.99885775	61.63877000
-9.99885755	56.90206000
-9.99885735	52.14997000
-9.99885715	52.14997000
-9.99885695	61.63877000
-9.99885675	61.63877000
-9.99885655	52.14997000
-9.99885635	61.63877000
-9.99885615	56.90206000
-9.99885595	56.90206000
-9.99885575	56.90206000
-9.99885555	52.14997000
-9.99885535	47.41326000
-9.99885515	61.63877000
-9.99885495	56.90206000
-9.99885475	52.14997000
-9.99885455	56.90206000
-9.99885435	52.14997000
-9.99885415	47.41326000
-9.99885395	42.67655000
-9.99885375	61.63877000
-9.99885355	47.41326000
-9.99885335	47.41326000
-9.99885315	47.41326000
-9.99885295	42.67655000
-9.99885275	47.41326000
-9.99885255	52.14997000
-9.99885235	52.14997000
-9.99885215	47.41326000
-9.99885195	52.14997000
-9.99885175	52.14997000
-9.99885155	52.14997000
-9.99885135	52.14997000
-9.99885115	37.92445000
-9.99885095	42.67655000
-9.99885075	42.67655000
-9.99885055	42.67655000
-9.99885035	52.14997000
-9.99885015	47.41326000
-9.99884995	42.67655000
-9.99884975	47.41326000
-9.99884955	47.41326000
-9.99884935	47.41326000
-9.99884915	42.67655000
-9.99884895	33.18774000
-9.99884875	33.18774000
-9.99884855	42.67655000
-9.99884835	42.67655000
-9.99884815	37.92445000
-9.99884795	47.41326000
-9.99884775	37.92445000
-9.99884755	37.92445000
-9.99884735	42.67655000
-9.99884715	47.41326000
-9.99884695	42.67655000
-9.99884675	37.92445000
-9.99884655	37.92445000
-9.99884635	42.67655000
-9.99884615	33.18774000
-9.99884595	28.45103000
-9.99884575	37.92445000
-9.99884555	37.92445000
-9.99884535	33.18774000
-9.99884515	33.18774000
-9.99884495	37.92445000
-9.99884475	33.18774000
-9.99884455	28.45103000
-9.99884435	37.92445000
-9.99884415	33.18774000
-9.99884395	28.45103000
-9.99884375	37.92445000
-9.99884355	37.92445000
-9.99884335	28.45103000
-9.99884315	28.45103000
-9.99884295	37.92445000
-9.99884275	33.18774000
-9.99884255	28.45103000
-9.99884235	37.92445000
-9.99884215	28.45103000
-9.99884195	33.18774000
-9.99884175	28.45103000
-9.99884155	23.69894000
-9.99884135	37.92445000
-9.99884115	28.45103000
-9.99884095	28.45103000
-9.99884075	28.45103000
-9.99884055	28.45103000
-9.99884035	23.69894000
-9.99884015	28.45103000
-9.99883995	18.96223000
-9.99883975	28.45103000
-9.99883955	28.45103000
-9.99883935	42.67655000
-9.99883915	33.18774000
-9.99883895	28.45103000
-9.99883875	28.45103000
-9.99883855	23.69894000
-9.99883835	18.96223000
-9.99883815	23.69894000
-9.99883795	33.18774000
-9.99883775	28.45103000
-9.99883755	28.45103000
-9.99883735	23.69894000
-9.99883715	28.45103000
-9.99883695	23.69894000
-9.99883675	18.96223000
-9.99883655	28.45103000
-9.99883635	23.69894000
-9.99883615	18.96223000
-9.99883595	18.96223000
-9.99883575	14.22552000
-9.99883555	18.96223000
-9.99883535	18.96223000
-9.99883515	18.96223000
-9.99883495	23.69894000
-9.99883475	23.69894000
-9.99883455	18.96223000
-9.99883435	23.69894000
-9.99883415	23.69894000
-9.99883395	23.69894000
-9.99883375	18.96223000
-9.99883355	4.73671200
-9.99883335	14.22552000
-9.99883315	23.69894000
-9.99883295	23.69894000
-9.99883275	18.96223000
-9.99883255	14.22552000
-9.99883235	28.45103000
-9.99883215	14.22552000
-9.99883195	14.22552000
-9.99883175	18.96223000
-9.99883155	18.96223000
-9.99883135	14.22552000
-9.99883115	14.22552000
-9.99883095	18.96223000
-9.99883075	14.22552000
-9.99883055	14.22552000
-9.99883035	9.47342500
-9.99883015	23.69894000
-9.99882995	9.47342500
-9.99882975	9.47342500
-9.99882955	18.96223000
-9.99882935	4.73671200
-9.99882915	18.96223000
-9.99882895	9.47342500
-9.99882875	14.22552000
-9.99882855	9.47342500
-9.99882835	18.96223000
-9.99882815	14.22552000
-9.99882795	9.47342500
-9.99882775	14.22552000
-9.99882755	9.47342500
-9.99882735	9.47342500
-9.99882715	9.47342500
-9.99882695	9.47342500
-9.99882675	14.22552000
-9.99882655	9.47342500
-9.99882635	14.22552000
-9.99882615	9.47342500
-9.99882595	9.47342500
-9.99882575	9.47342500
-9.99882555	14.22552000
-9.99882535	9.47342500
-9.99882515	14.22552000
-9.99882495	14.22552000
-9.99882475	9.47342500
-9.99882455	18.96223000
-9.99882435	9.47342500
-9.99882415	4.73671200
-9.99882395	9.47342500
-9.99882375	4.73671200
-9.99882355	14.22552000
-9.99882335	9.47342500
-9.99882315	9.47342500
-9.99882295	14.22552000
-9.99882275	-4.73671200
-9.99882255	9.47342500
-9.99882235	0.00000000
-9.99882215	4.73671200
-9.99882195	0.00000000
-9.99882175	4.73671200
-9.99882155	4.73671200
-9.99882135	4.73671200
-9.99882115	4.73671200
-9.99882095	4.73671200
-9.99882075	0.00000000
-9.99882055	0.00000000
-9.99882035	0.00000000
-9.99882015	4.73671200
-9.99881995	4.73671200
-9.99881975	9.47342500
-9.99881955	4.73671200
-9.99881935	9.47342500
-9.99881915	4.73671200
-9.99881895	4.73671200
-9.99881875	4.73671200
-9.99881855	4.73671200
-9.99881835	-9.47342500
-9.99881815	0.00000000
-9.99881795	-4.73671200
-9.99881775	-4.73671200
-9.99881755	4.73671200
-9.99881735	0.00000000
-9.99881715	4.73671200
-9.99881695	4.73671200
-9.99881675	0.00000000
-9.99881655	4.73671200
-9.99881635	4.73671200
-9.99881615	0.00000000
-9.99881595	0.00000000
-9.99881575	-4.73671200
-9.99881555	-4.73671200
-9.99881535	0.00000000
-9.99881515	-4.73671200
-9.99881495	0.00000000
-9.99881475	-4.73671200
-9.99881455	-4.73671200
-9.99881435	-9.47342500
-9.99881415	0.00000000
-9.99881395	-4.73671200
-9.99881375	0.00000000
-9.99881355	9.47342500
-9.99881335	-4.73671200
-9.99881315	-9.47342500
-9.99881295	0.00000000
-9.99881275	-4.73671200
-9.99881255	-4.73671200
-9.99881235	-4.73671200
-9.99881215	4.73671200
-9.99881195	-14.22552000
-9.99881175	-4.73671200
-9.99881155	-14.22552000
-9.99881135	0.00000000
-9.99881115	-4.73671200
-9.99881095	-4.73671200
-9.99881075	-9.47342500
-9.99881055	-4.73671200
-9.99881035	-4.73671200
-9.99881015	-4.73671200
-9.99880995	-4.73671200
-9.99880975	-14.22552000
-9.99880955	-9.47342500
-9.99880935	-4.73671200
-9.99880915	4.73671200
-9.99880895	0.00000000
-9.99880875	-4.73671200
-9.99880855	-4.73671200
-9.99880835	-14.22552000
-9.99880815	-4.73671200
-9.99880795	-4.73671200
-9.99880775	-9.47342500
-9.99880755	-18.96223000
-9.99880735	-4.73671200
-9.99880715	0.00000000
-9.99880695	-14.22552000
-9.99880675	-4.73671200
-9.99880655	-9.47342500
-9.99880635	-4.73671200
-9.99880615	-18.96223000
-9.99880595	0.00000000
-9.99880575	-14.22552000
-9.99880555	-4.73671200
-9.99880535	-14.22552000
-9.99880515	-9.47342500
-9.99880495	-9.47342500
-9.99880475	-14.22552000
-9.99880455	-18.96223000
-9.99880435	-4.73671200
-9.99880415	-9.47342500
-9.99880395	-4.73671200
-9.99880375	-14.22552000
-9.99880355	-18.96223000
-9.99880335	-9.47342500
-9.99880315	-18.96223000
-9.99880295	-9.47342500
-9.99880275	-4.73671200
-9.99880255	-14.22552000
-9.99880235	-14.22552000
-9.99880215	-18.96223000
-9.99880195	-14.22552000
-9.99880175	-14.22552000
-9.99880155	-14.22552000
-9.99880135	-18.96223000
-9.99880115	-9.47342500
-9.99880095	-18.96223000
-9.99880075	-18.96223000
-9.99880055	-14.22552000
-9.99880035	-18.96223000
-9.99880015	-14.22552000
-9.99879995	-18.96223000
-9.99879975	-4.73671200
-9.99879955	-14.22552000
-9.99879935	-18.96223000
-9.99879915	-9.47342500
-9.99879895	-18.96223000
-9.99879875	-14.22552000
-9.99879855	-14.22552000
-9.99879835	-18.96223000
-9.99879815	-23.69894000
-9.99879795	-14.22552000
-9.99879775	-14.22552000
-9.99879755	-4.73671200
-9.99879735	-14.22552000
-9.99879715	-18.96223000
-9.99879695	-23.69894000
-9.99879675	-14.22552000
-9.99879655	-9.47342500
-9.99879635	-18.96223000
-9.99879615	-23.69894000
-9.99879595	-18.96223000
-9.99879575	-18.96223000
-9.99879555	-14.22552000
-9.99879535	-9.47342500
-9.99879515	-18.96223000
-9.99879495	-9.47342500
-9.99879475	-18.96223000
-9.99879455	-28.45103000
-9.99879435	-23.69894000
-9.99879415	-23.69894000
-9.99879395	-18.96223000
-9.99879375	-23.69894000
-9.99879355	-18.96223000
-9.99879335	-14.22552000
-9.99879315	-18.96223000
-9.99879295	-18.96223000
-9.99879275	-23.69894000
-9.99879255	-14.22552000
-9.99879235	-23.69894000
-9.99879215	-33.18774000
-9.99879195	-23.69894000
-9.99879175	-14.22552000
-9.99879155	-14.22552000
-9.99879135	-23.69894000
-9.99879115	-28.45103000
-9.99879095	-18.96223000
-9.99879075	-18.96223000
-9.99879055	-18.96223000
-9.99879035	-18.96223000
-9.99879015	-23.69894000
-9.99878995	-28.45103000
-9.99878975	-14.22552000
-9.99878955	-18.96223000
-9.99878935	-23.69894000
-9.99878915	-23.69894000
-9.99878895	-28.45103000
-9.99878875	-23.69894000
-9.99878855	-18.96223000
-9.99878835	-18.96223000
-9.99878815	-23.69894000
-9.99878795	-18.96223000
-9.99878775	-23.69894000
-9.99878755	-28.45103000
-9.99878735	-23.69894000
-9.99878715	-28.45103000
-9.99878695	-28.45103000
-9.99878675	-23.69894000
-9.99878655	-18.96223000
-9.99878635	-23.69894000
-9.99878615	-23.69894000
-9.99878595	-33.18774000
-9.99878575	-28.45103000
-9.99878555	-33.18774000
-9.99878535	-28.45103000
-9.99878515	-28.45103000
-9.99878495	-28.45103000
-9.99878475	-18.96223000
-9.99878455	-23.69894000
-9.99878435	-28.45103000
-9.99878415	-28.45103000
-9.99878395	-23.69894000
-9.99878375	-18.96223000
-9.99878355	-23.69894000
-9.99878335	-23.69894000
-9.99878315	-23.69894000
-9.99878295	-28.45103000
-9.99878275	-28.45103000
-9.99878255	-28.45103000
-9.99878235	-28.45103000
-9.99878215	-28.45103000
-9.99878195	-23.69894000
-9.99878175	-28.45103000
-9.99878155	-33.18774000
-9.99878135	-33.18774000
-9.99878115	-37.92445000
-9.99878095	-18.96223000
-9.99878075	-18.96223000
-9.99878055	-28.45103000
-9.99878035	-33.18774000
-9.99878015	-28.45103000
-9.99877995	-37.92445000
-9.99877975	-23.69894000
-9.99877955	-28.45103000
-9.99877935	-28.45103000
-9.99877915	-37.92445000
-9.99877895	-28.45103000
-9.99877875	-28.45103000
-9.99877855	-23.69894000
-9.99877835	-33.18774000
-9.99877815	-37.92445000
-9.99877795	-33.18774000
-9.99877775	-33.18774000
-9.99877755	-33.18774000
-9.99877735	-4.73671200
-9.99877715	4.73671200
-9.99877695	18.96223000
-9.99877675	18.96223000
-9.99877655	4.73671200
-9.99877635	9.47342500
-9.99877615	9.47342500
-9.99877595	9.47342500
-9.99877575	18.96223000
-9.99877555	18.96223000
-9.99877535	18.96223000
-9.99877515	14.22552000
-9.99877495	14.22552000
-9.99877475	18.96223000
-9.99877455	14.22552000
-9.99877435	14.22552000
-9.99877415	28.45103000
-9.99877395	18.96223000
-9.99877375	18.96223000
-9.99877355	28.45103000
-9.99877335	18.96223000
-9.99877315	14.22552000
-9.99877295	18.96223000
-9.99877275	23.69894000
-9.99877255	23.69894000
-9.99877235	18.96223000
-9.99877215	18.96223000
-9.99877195	18.96223000
-9.99877175	23.69894000
-9.99877155	18.96223000
-9.99877135	23.69894000
-9.99877115	14.22552000
-9.99877095	18.96223000
-9.99877075	23.69894000
-9.99877055	23.69894000
-9.99877035	18.96223000
-9.99877015	18.96223000
-9.99876995	28.45103000
-9.99876975	23.69894000
-9.99876955	23.69894000
-9.99876935	23.69894000
-9.99876915	28.45103000
-9.99876895	18.96223000
-9.99876875	14.22552000
-9.99876855	9.47342500
-9.99876835	28.45103000
-9.99876815	23.69894000
-9.99876795	23.69894000
-9.99876775	23.69894000
-9.99876755	18.96223000
-9.99876735	18.96223000
-9.99876715	28.45103000
-9.99876695	14.22552000
-9.99876675	18.96223000
-9.99876655	18.96223000
-9.99876635	33.18774000
-9.99876615	18.96223000
-9.99876595	23.69894000
-9.99876575	23.69894000
-9.99876555	23.69894000
-9.99876535	23.69894000
-9.99876515	9.47342500
-9.99876495	18.96223000
-9.99876475	23.69894000
-9.99876455	23.69894000
-9.99876435	9.47342500
-9.99876415	23.69894000
-9.99876395	14.22552000
-9.99876375	9.47342500
-9.99876355	14.22552000
-9.99876335	28.45103000
-9.99876315	14.22552000
-9.99876295	18.96223000
-9.99876275	18.96223000
-9.99876255	18.96223000
-9.99876235	18.96223000
-9.99876215	18.96223000
-9.99876195	14.22552000
-9.99876175	14.22552000
-9.99876155	18.96223000
-9.99876135	18.96223000
-9.99876115	23.69894000
-9.99876095	18.96223000
-9.99876075	9.47342500
-9.99876055	18.96223000
-9.99876035	23.69894000
-9.99876015	9.47342500
-9.99875995	14.22552000
-9.99875975	18.96223000
-9.99875955	23.69894000
-9.99875935	9.47342500
-9.99875915	18.96223000
-9.99875895	9.47342500
-9.99875875	9.47342500
-9.99875855	18.96223000
-9.99875835	14.22552000
-9.99875815	9.47342500
-9.99875795	9.47342500
-9.99875775	18.96223000
-9.99875755	14.22552000
-9.99875735	9.47342500
-9.99875715	9.47342500
-9.99875695	14.22552000
-9.99875675	14.22552000
-9.99875655	9.47342500
-9.99875635	4.73671200
-9.99875615	9.47342500
-9.99875595	14.22552000
-9.99875575	9.47342500
-9.99875555	14.22552000
-9.99875535	14.22552000
-9.99875515	14.22552000
-9.99875495	4.73671200
-9.99875475	14.22552000
-9.99875455	9.47342500
-9.99875435	4.73671200
-9.99875415	14.22552000
-9.99875395	4.73671200
-9.99875375	0.00000000
-9.99875355	4.73671200
-9.99875335	14.22552000
-9.99875315	9.47342500
-9.99875295	-4.73671200
-9.99875275	4.73671200
-9.99875255	9.47342500
-9.99875235	14.22552000
-9.99875215	9.47342500
-9.99875195	0.00000000
-9.99875175	-4.73671200
-9.99875155	0.00000000
-9.99875135	4.73671200
-9.99875115	4.73671200
-9.99875095	4.73671200
-9.99875075	9.47342500
-9.99875055	0.00000000
-9.99875035	9.47342500
-9.99875015	9.47342500
-9.99874995	4.73671200
-9.99874975	4.73671200
-9.99874955	0.00000000
-9.99874935	4.73671200
-9.99874915	14.22552000
-9.99874895	4.73671200
-9.99874875	-4.73671200
-9.99874855	9.47342500
-9.99874835	4.73671200
-9.99874815	4.73671200
-9.99874795	4.73671200
-9.99874775	-9.47342500
-9.99874755	0.00000000
-9.99874735	0.00000000
-9.99874715	-4.73671200
-9.99874695	4.73671200
-9.99874675	4.73671200
-9.99874655	0.00000000
-9.99874635	4.73671200
-9.99874615	4.73671200
-9.99874595	0.00000000
-9.99874575	4.73671200
-9.99874555	0.00000000
-9.99874535	-4.73671200
-9.99874515	-4.73671200
-9.99874495	0.00000000
-9.99874475	4.73671200
-9.99874455	4.73671200
-9.99874435	4.73671200
-9.99874415	0.00000000
-9.99874395	0.00000000
-9.99874375	0.00000000
-9.99874355	-9.47342500
-9.99874335	0.00000000
-9.99874315	0.00000000
-9.99874295	9.47342500
-9.99874275	-9.47342500
-9.99874255	4.73671200
-9.99874235	-4.73671200
-9.99874215	0.00000000
-9.99874195	-9.47342500
-9.99874175	4.73671200
-9.99874155	-4.73671200
-9.99874135	4.73671200
-9.99874115	0.00000000
-9.99874095	0.00000000
-9.99874075	-4.73671200
-9.99874055	-4.73671200
-9.99874035	4.73671200
-9.99874015	0.00000000
-9.99873995	-4.73671200
-9.99873975	-4.73671200
-9.99873955	0.00000000
-9.99873935	-4.73671200
-9.99873915	-14.22552000
-9.99873895	-9.47342500
-9.99873875	0.00000000
-9.99873855	0.00000000
-9.99873835	-4.73671200
-9.99873815	-4.73671200
-9.99873795	-9.47342500
-9.99873775	0.00000000
-9.99873755	-4.73671200
-9.99873735	0.00000000
-9.99873715	-4.73671200
-9.99873695	-9.47342500
-9.99873675	-14.22552000
-9.99873655	-4.73671200
-9.99873635	-9.47342500
-9.99873615	-9.47342500
-9.99873595	0.00000000
-9.99873575	-4.73671200
-9.99873555	-4.73671200
-9.99873535	-9.47342500
-9.99873515	-4.73671200
-9.99873495	-9.47342500
-9.99873475	-9.47342500
-9.99873455	-4.73671200
